geonlp_id,entry_id,body,body_kana,suffix,suffix_kana,hypernym,ne_class,latitude,longitude,railway_type,service_provider_type
"YK0TbB","eb03_8134","越後田沢","エチゴタザワ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","37.0553666666667","138.694733333333","11","2"
"GFZLTE","eb03_8135","越後水沢","エチゴミズサワ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","37.074295","138.71819","11","2"
"oBYEBH","eb03_8136","津南","ツナン","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","37.0235025","138.63938","11","2"
"6xXxjK","eb03_8137","越後岩沢","エチゴイワサワ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","37.240785","138.7972","11","2"
"OtWq1N","eb03_8138","越後鹿渡","エチゴシカワタシ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","37.04809","138.671595","11","2"
"wpViJQ","eb03_8139","魚沼中条","ウオヌマナカジョウ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","37.15947","138.77249","11","2"
"elUbrT","eb03_8140","下条","シモジョウ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","37.19839","138.78004","11","2"
"WhT49W","eb03_8141","越後田中","エチゴタナカ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","37.005275","138.62708","11","2"
"EdRWRZ","eb03_8142","信濃白鳥","シナノシラトリ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","36.9836","138.503035","11","2"
"m9QPA2","eb03_8143","越後川口","エチゴカワグチ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","37.2729227272727","138.861838181818","11","2"
"45PIi5","eb03_8144","平滝","ヒラタキ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","36.98604","138.533745","11","2"
"M1OB08","eb03_8145","桑名川","クワナガワ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","36.9758933333333","138.45797","11","2"
"tXNtIb","eb03_8146","土市","ドイチ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","37.097485","138.729435","11","2"
"bTMmqe","eb03_8147","豊野","トヨノ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","36.711095","138.27556","11","2"
"TPLf8h","eb03_8148","立ヶ花","タテガハナ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","36.7313","138.30701","11","2"
"BLK7Qk","eb03_8149","上境","カミザカイ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","36.937985","138.41904","11","2"
"jHJ0yn","eb03_8150","替佐","カエサ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","36.7693","138.324145","11","2"
"1DHTgq","eb03_8151","戸狩野沢温泉","トガリノザワオンセン","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","36.91666","138.39294","11","2"
"JzGLYt","eb03_8152","北飯山","キタイイノヤマ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","36.85882","138.36386","11","2"
"rvFEGw","eb03_8153","蓮","ハチス","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","36.80884","138.349185","11","2"
"9rExoz","eb03_8154","信濃平","シナノダイラ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","36.885005","138.378485","11","2"
"RnDq6C","eb03_8155","上今井","カミイマイ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","36.7533525","138.31947","11","2"
"zjCiOF","eb03_8156","飯山","イイヤマ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","36.8475","138.35936","11","2"
"hfBbwI","eb03_8157","信濃浅野","シナノアサノ","駅/","エキ/","東日本旅客鉄道/飯山線","鉄道施設/鉄道駅","36.72177","138.29449","11","2"
"ZbA4eL","eb03_8158","郡山","コオリヤマ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.398655","140.389295","11","2"
"H7yWWO","eb03_8159","郡山","コオリヤマ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.398145","140.388865","11","2"
"p3xPER","eb03_8160","笈川","オイカワ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.57914","139.89534","11","2"
"6ZwImU","eb03_8161","東長原","ヒガシナガハラ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.566525","139.948125","11","2"
"OVvB4X","eb03_8162","猪苗代","イナワシロ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.54628","140.1033","11","2"
"wRutN0","eb03_8163","翁島","オキナジマ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.55281","140.054","11","2"
"eNtmv3","eb03_8164","磐梯町","バンダイマチ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.5573675","139.9934325","11","2"
"WJsfd6","eb03_8165","磐梯熱海","バンダイアタミ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.480765","140.270625","11","2"
"EFr7V9","eb03_8166","猪苗代湖畔","イナワシロコハン","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.500635","140.147585","11","2"
"mBq0Dc","eb03_8167","川桁","カワゲタ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.535595","140.13692","11","2"
"4xoTlf","eb03_8168","山都","ヤマト","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.639205","139.76656","11","2"
"MtnM3i","eb03_8169","安子ヶ島","ヤスコトウ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.471895","140.310565","11","2"
"upmELl","eb03_8170","塩川","シオカワ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.5941","139.887196666667","11","2"
"cllxto","eb03_8171","荻野","オギノ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.617555","139.72225","11","2"
"Uhkqbr","eb03_8172","関都","セキト","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.515635","140.143595","11","2"
"CdjiTu","eb03_8173","喜久田","キクタ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.45159","140.342","11","2"
"k9ibBx","eb03_8174","喜多方","キタカタ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.643855","139.86811","11","2"
"25h4jA","eb03_8175","会津豊川","アイヅトヨカワ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.6335666666667","139.876823333333","11","2"
"K1fX1D","eb03_8176","姥堂","ウバドウ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.6159966666667","139.880986666667","11","2"
"rXePJG","eb03_8177","広田","ヒロタ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.5492633333333","139.933383333333","11","2"
"9TdIrJ","eb03_8178","上戸","ジョウゴ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.48786","140.16357","11","2"
"RPcB9M","eb03_8179","中山宿","ナカヤマヤド","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.49569","140.219495","11","2"
"zLbtRP","eb03_8180","会津若松","アイヅワカマツ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.50895","139.93017","11","2"
"hHamzS","eb03_8181","堂島","ドウジマ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.554765","139.911745","11","2"
"ZD9fhV","eb03_8182","北五泉","キタゴセン","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.746815","139.16968","11","2"
"Hz87ZY","eb03_8183","新関","ニイゼキ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.768235","139.16239","11","2"
"pv70I1","eb03_8184","東下条","ヒガシシモジョウ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.7367066666667","139.321966666667","11","2"
"7r5Tq4","eb03_8185","鹿瀬","カノセ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.69596","139.48023","11","2"
"Pn4M87","eb03_8186","津川","ツガワ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.688185","139.446965","11","2"
"xj3EQa","eb03_8187","五十島","イガシマ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.7159166666667","139.353466666667","11","2"
"ff2xyd","eb03_8188","日出谷","ヒデヤ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.70572","139.534","11","2"
"Xb1qgg","eb03_8189","三川","ミカワ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.7084","139.381495","11","2"
"F70iYj","eb03_8190","新津","ニイツ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.8003","139.12121","11","2"
"n2ZbGm","eb03_8191","馬下","マオロシ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.7375766666667","139.260373333333","11","2"
"4YY4op","eb03_8192","豊実","トヨミ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.6805233333333","139.576343333333","11","2"
"MUWX6s","eb03_8193","五泉","ゴセン","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.73437","139.179793333333","11","2"
"uQVPOv","eb03_8194","尾登","オノボリ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.6089466666667","139.691476666667","11","2"
"cMUIwy","eb03_8195","徳沢","トクサワ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.6669066666667","139.60288","11","2"
"UITBeB","eb03_8196","野沢","ノザワ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.5910433333333","139.64424","11","2"
"CEStWE","eb03_8197","東新津","ヒガシニイツ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.787725","139.143585","11","2"
"kARmEH","eb03_8198","上野尻","カミノジリ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.62503","139.6339","11","2"
"2wQfmK","eb03_8199","猿和田","サルワダ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.7296266666667","139.222356666667","11","2"
"KsP84N","eb03_8200","咲花","サキハナ","駅/","エキ/","東日本旅客鉄道/磐越西線","鉄道施設/鉄道駅","37.735","139.290903333333","11","2"
"soO0MQ","eb03_8201","郡山","コオリヤマ","駅/","エキ/","東日本旅客鉄道/磐越東線","鉄道施設/鉄道駅","37.398145","140.388865","11","2"
"akMTuT","eb03_8202","小川郷","オガワゴウ","駅/","エキ/","東日本旅客鉄道/磐越東線","鉄道施設/鉄道駅","37.126455","140.862525","11","2"
"SgLMcW","eb03_8203","要田","カナメタ","駅/","エキ/","東日本旅客鉄道/磐越東線","鉄道施設/鉄道駅","37.4541733333333","140.520835","11","2"
"AcKEUZ","eb03_8204","磐城常葉","イワキトキワ","駅/","エキ/","東日本旅客鉄道/磐越東線","鉄道施設/鉄道駅","37.42076","140.605845","11","2"
"i8JxD2","eb03_8205","赤井","アカイ","駅/","エキ/","東日本旅客鉄道/磐越東線","鉄道施設/鉄道駅","37.08064","140.866335","11","2"
"04Iql5","eb03_8206","三春","ミハル","駅/","エキ/","東日本旅客鉄道/磐越東線","鉄道施設/鉄道駅","37.449825","140.47855","11","2"
"I0Hj38","eb03_8207","菅谷","スガヤ","駅/","エキ/","東日本旅客鉄道/磐越東線","鉄道施設/鉄道駅","37.350485","140.644585","11","2"
"pWGbLb","eb03_8208","江田","エダ","駅/","エキ/","東日本旅客鉄道/磐越東線","鉄道施設/鉄道駅","37.179145","140.826435","11","2"
"7SF4te","eb03_8209","夏井","ナツイ","駅/","エキ/","東日本旅客鉄道/磐越東線","鉄道施設/鉄道駅","37.252985","140.662715","11","2"
"PODXbh","eb03_8210","神俣","カンマタ","駅/","エキ/","東日本旅客鉄道/磐越東線","鉄道施設/鉄道駅","37.324745","140.659665","11","2"
"xKCPTk","eb03_8211","郡山","コオリヤマ","駅/","エキ/","東日本旅客鉄道/磐越東線","鉄道施設/鉄道駅","37.398655","140.389295","11","2"
"fGBIBn","eb03_8212","小野新町","オノニイマチ","駅/","エキ/","東日本旅客鉄道/磐越東線","鉄道施設/鉄道駅","37.275785","140.63657","11","2"
"XCABjq","eb03_8213","いわき","イワキ","駅/","エキ/","東日本旅客鉄道/磐越東線","鉄道施設/鉄道駅","37.05822","140.892355","11","2"
"Fyzu1t","eb03_8214","大越","オオコシ","駅/","エキ/","東日本旅客鉄道/磐越東線","鉄道施設/鉄道駅","37.38747","140.63044","11","2"
"nuymJw","eb03_8215","舞木","モウギ","駅/","エキ/","東日本旅客鉄道/磐越東線","鉄道施設/鉄道駅","37.4167","140.43531","11","2"
"5qxfrz","eb03_8216","川前","カワマエ","駅/","エキ/","東日本旅客鉄道/磐越東線","鉄道施設/鉄道駅","37.205635","140.75029","11","2"
"Nmw89C","eb03_8217","船引","フネヒキ","駅/","エキ/","東日本旅客鉄道/磐越東線","鉄道施設/鉄道駅","37.443125","140.57461","11","2"
"viv0RF","eb03_8218","東松戸","ヒガシマツド","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.77076","139.94377","11","2"
"detTzI","eb03_8219","船橋法典","フナバシホウテン","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.73052","139.966684","11","2"
"VasMhL","eb03_8220","市川大野","イチカワオオノ","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.755405","139.95128","11","2"
"D6rEZO","eb03_8221","新松戸","シンマツド","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.8254866666667","139.92111","11","2"
"l2qxHR","eb03_8222","西船橋","ニシフナハシ","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.707225","139.9595325","11","2"
"2YpqpU","eb03_8223","新八柱","シンハチハシラ","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.79129","139.938555","11","2"
"KUoj7X","eb03_8224","東川口","ヒガシカワグチ","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.8751366666667","139.743896666667","11","2"
"sQnbQ0","eb03_8225","三郷","ミサト","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.844835","139.886835","11","2"
"aMm4y3","eb03_8226","南流山","ミナミナガレヤマ","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.837845","139.90423","11","2"
"SIkXg6","eb03_8227","吉川","ヨシカワ","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.876645","139.8431825","11","2"
"AEjPY9","eb03_8228","南越谷","ミナミコシガヤ","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.8760466666667","139.791363333333","11","2"
"iAiIGc","eb03_8229","新三郷","シンミサト","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.85839","139.869535","11","2"
"0whBof","eb03_8230","北朝霞","キタアサカ","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.81547","139.58723","11","2"
"Isgu6i","eb03_8231","武蔵浦和","ムサシウラワ","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.846045","139.647935","11","2"
"qofmOl","eb03_8232","東浦和","ヒガシウライズミ","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.8640566666667","139.704536666667","11","2"
"8kefwo","eb03_8233","南浦和","ミナミウラワ","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.847585","139.66894","11","2"
"Qgd8er","eb03_8234","西浦和","ニシウライズミ","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.844185","139.627765","11","2"
"ycc0Wu","eb03_8235","北府中","キタフチュウ","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.680855","139.471795","11","2"
"g8aTEx","eb03_8236","新秋津","シンアキツ","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.77831","139.493755","11","2"
"Y49MmA","eb03_8237","東所沢","ヒガシトコロザワ","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.79489","139.51454","11","2"
"G08F4D","eb03_8238","府中本町","フチュウホンマチ","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.6658166666667","139.47709","11","2"
"nW7xMG","eb03_8239","新小平","シンコダイラ","駅/","エキ/","東日本旅客鉄道/武蔵野線","鉄道施設/鉄道駅","35.7309433333333","139.470506666667","11","2"
